timestamp,ax,ay,az,gx,gy,gz,label
6.361630,-0.010657,-0.031761,-0.049244,0.046184,-0.115117,0.104997,noise
6.381698,-0.016447,-0.026988,-0.020931,0.093138,-0.142242,0.083447,noise
6.401766,-0.003353,-0.018081,0.005028,0.101665,-0.163970,0.112990,noise
6.421834,-0.033682,0.006721,0.009752,0.013234,-0.074012,0.092901,noise
6.441902,-0.044789,-0.007107,-0.008819,-0.007468,0.036887,0.008701,noise
6.461971,-0.023762,-0.012545,-0.021947,0.086255,0.103287,-0.022790,noise
6.482039,0.013769,-0.009347,-0.029619,0.193596,0.113371,-0.010739,noise
6.502107,-0.006069,0.005694,-0.013397,0.237244,0.084465,-0.043177,noise
6.522175,-0.012594,-0.000201,0.036682,0.189736,0.042215,-0.069787,noise
6.542244,-0.015353,0.016693,0.043149,0.049982,-0.057354,-0.097470,noise
6.562312,-0.005305,0.007228,0.033726,-0.046283,-0.149417,-0.101672,noise
6.582380,0.025901,0.006969,-0.020837,-0.070157,-0.221573,-0.079640,noise
